rate_hits,cycles_leak,cycles_decode,total_time
1,1710.88,48665.5,0.0056135
1,1712.29,48672,0.00561422
1,1728.21,48649.1,0.00561344
0.64,1714.34,48669.5,0.00561412
0,1707.83,48667.6,0.00561332
1,1715.35,48669.7,0.00561487
1,1718.29,48671.7,0.00561484
0,1713.43,48670,0.00561533
1,1709.4,48671.6,0.0056144
0,1764.86,48667.3,0.00561958
1,1723.6,48667.6,0.00561497
0.96,1765.49,49050.5,0.00566234
1,1704.2,48673.1,0.00561353
0.03,1721.22,48669,0.0056161
0,1712.96,48668.9,0.00561439
1,1707.14,48667.2,0.00561341
1,1710.17,48672.1,0.005614
1,1712.75,48669.2,0.00561452
1,1716.98,48673.4,0.00561497
1,1721.98,48668.9,0.00561491
0.01,1717.5,48669.3,0.00561449
0,1763.41,48666.2,0.00561926
0.02,1712.4,48671.8,0.00561429
0.02,1709.52,48670.7,0.00561402
0,1717.61,48660.6,0.00561362
0.01,1719.5,48667.5,0.00561456
0.02,1733.61,48840.6,0.0056358
