rate_hits,cycles_leak,cycles_decode,total_time
0,1590.64,48691.8,0.00560224
0,1587.73,48686.3,0.0056013
0.01,1593.22,48685.3,0.00560177
0,1584.41,48688.6,0.00560181
0,1585.33,48689.8,0.00560177
0,1607.81,48895.6,0.00562687
0,1596.76,48673.8,0.00560093
0,1591.03,48679.2,0.00560097
0,1581.13,48690.9,0.00560125
0,1582.26,48686.4,0.00560131
0.01,1589.84,48688.9,0.00560182
0,1587.28,48691.4,0.00560239
0.01,1580.27,48682.9,0.0056005
0,1588.45,48693.9,0.00560222
0,1590.18,48688.5,0.0056018
0,1584.3,48693.9,0.00560234
0,1586.83,48695.6,0.00560229
0,1592.88,48686.8,0.00560192
0.01,1582.06,48683,0.00560054
0,1591.49,48691.8,0.00560242
0,1662.48,49340.6,0.00568277
0,1583.39,48683.7,0.00560049
0,1582.11,48702.8,0.00560276
0,1602.94,48687.4,0.00560321
0,1577.6,48689.2,0.00560054
0,1582.26,48691.3,0.0056019
0,1578.19,48678.6,0.00559971
0.01,1594.92,48693.4,0.00560297
0,1583.2,48681.6,0.00560026
0,1582.75,48682.6,0.00560035
0,1579.76,48681.1,0.00559989
0,1588.7,48691.4,0.00560201
0.01,1581.18,48687.7,0.00560074
0,1585.44,48685.7,0.00560098
0,1587.33,48684.4,0.0056012
0,1606.08,48899.2,0.00562734
0,1580.72,48687.1,0.00560064
0,1577.18,48673.3,0.00559979
0,1588.02,48688.9,0.00560159
0.01,1595.25,48689.7,0.0056026
0.01,1580.84,48681.8,0.00560029
0,1588.87,48682.6,0.00560148
0.01,1582.45,48684.6,0.00560093
0,1595.3,48686.7,0.00560231
0,1602.84,48677.8,0.00560208
0,1581.48,48688,0.0056018
0,1586.64,48681.6,0.00560062
0.01,1590.26,48713,0.005605
0,1579.01,48684.6,0.00560016
0,1578.69,48681.2,0.00559976
0.02,1615.78,48913.2,0.00562967
0,1595.37,48689.4,0.00560258
0.01,1578.41,48677.9,0.00559983
0.01,1587.67,48691,0.00560205
0,1596.75,48681.9,0.00560181
0.01,1608.05,48684.1,0.0056033
0,1577.61,48687.4,0.00560042
0,1578.76,48688.5,0.00560071
0.01,1583.31,48682.7,0.00560075
0.01,1584.08,48687.4,0.00560118
0,1589.72,48682.8,0.00560112
0.01,1580.16,48684.9,0.00560071
0,1591.5,48680.4,0.005601
0.01,1585.22,48686.4,0.00560239
0,1577.15,48679.2,0.00559933
0,1626.95,49123,0.00565447
0,1583.22,48681.3,0.00560104
0,1598.27,48681.5,0.00560203
0,1584.14,48686.8,0.00560101
0,1592.69,48685.9,0.00560181
0,1582.67,48686.1,0.00560075
0.02,1586.87,48691.2,0.00560187
0,1581.48,48688.2,0.00560093
0,1579.81,48680.8,0.00560045
0.01,1584.37,48687.6,0.00560109
0,1589.57,48694,0.00560259
0,1584.83,48684.8,0.00560082
0.01,1580.76,48687.1,0.00560083
0,1586.71,48692.5,0.00560191
0,1584.65,48696,0.00560245
0.01,1610.75,48911.3,0.00562901
0,1589.5,48693.3,0.0056023
0,1607.22,48677.4,0.00560253
0,1592.74,48688,0.0056023
0,1598.41,48693.8,0.00560332
0,1585.45,48686.3,0.00560105
0,1581.6,48692.5,0.00560135
0,1593.86,48688.9,0.00560263
0.01,1579.91,48687.6,0.00560115
0,1587.57,48679.9,0.00560054
0,1593.2,48687.2,0.00560197
0.02,1588.28,48672.5,0.00559993
0,1583.16,48681.7,0.00560094
0,1582.88,48692,0.00560159
0,1577.92,48677.2,0.00559973
0,1612.28,48869.6,0.00562455
0,1597.14,48719.5,0.0056061
0,1579.99,48689.5,0.00560154
0,1580.36,48686,0.00560115
0,1589.19,48695.6,0.00560259
0.01,1577.95,48686.3,0.00560187
0,1593.18,48679.1,0.0056011
0,1592.35,48682.7,0.00560139
0,1596.53,48683.6,0.00560206
0,1578.86,48687.7,0.00560055
0,1584.23,48684.8,0.00560077
0.01,1588.53,48682.7,0.00560095
0,1596.67,48691.1,0.00560291
0,1584.28,48671.5,0.00559929
0,1590.51,48686.6,0.00560167
0,1655.53,49556.1,0.00570648
0,1598.01,48689,0.00560285
0,1589.43,48680.4,0.00560085
0,1582.88,48684.2,0.00560055
0.01,1577.99,48689.2,0.00560226
0,1602.01,48679.5,0.00560221
0.02,1588.15,48685.1,0.00560124
0,1579.75,48691.4,0.00560161
0,1585.84,48688.1,0.00560127
0,1584.58,48683,0.00560126
0.01,1579.55,48686.7,0.00560084
0,1580.26,48684.4,0.00560076
0,1583.11,48687.4,0.0056011
0,1598.64,48686.6,0.00560293
0,1578.82,48686.6,0.00560199
0,1597.27,48902.7,0.00562667
0,1588.74,48711.9,0.00560481
0.01,1598.5,48693.2,0.00560333
0,1580.73,48689.8,0.00560134
0.01,1589.26,48671.2,0.00559978
0,1583.46,48683.5,0.00560057
0,1586.64,48685.4,0.00560167
0,1579.45,48688.1,0.00560109
0,1577.71,48689.8,0.00560061
0,1585.33,48680.1,0.00560206
0.01,1588.2,48672.7,0.00559982
0,1582.4,48659.8,0.00559815
0,1588.35,48686.4,0.00560146
0,1583.32,48680.7,0.00560085
0.01,1581.95,48687,0.00560075
0,1616.51,48922.5,0.00563085
0,1589.28,48695.6,0.00560288
0,1590.41,48673.4,0.00560011
0.02,1580.96,48684.1,0.00560161
0.01,1587.96,48685.6,0.0056012
0.02,1596.88,48691.8,0.00560299
0,1585.21,48690.8,0.00560165
0,1580.68,48683.6,0.00560073
0,1578.98,48683.4,0.00560114
0,1585.15,48698.5,0.00560293
0,1579.47,48681,0.00560105
0,1594.56,48677.7,0.00560137
